dataset,filename,emotion,length,path
iemocap,04_iemocap_sad_300.wav,sad,8.652879818594105,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_300.wav
iemocap,04_iemocap_neutral_1446.wav,neutral,1.8080725623582767,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1446.wav
tess,03_tess_happy_302.wav,happy,1.9478004535147393,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/03_tess_happy_302.wav
tess,03_tess_happy_232.wav,happy,2.1342857142857143,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/03_tess_happy_232.wav
ravdees,01-1-songs_ravdees_sad_182.wav,sad,5.338684807256236,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/01-1-songs_ravdees_sad_182.wav
iemocap,04_iemocap_happy_558.wav,happy,7.239954648526077,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_558.wav
iemocap,04_iemocap_happy_1198.wav,happy,3.546666666666667,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_1198.wav
iemocap,04_iemocap_angry_53.wav,angry,4.319954648526077,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_53.wav
iemocap,04_iemocap_neutral_1298.wav,neutral,9.039954648526077,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1298.wav
iemocap,04_iemocap_happy_1237.wav,happy,5.750022675736961,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_1237.wav
iemocap,04_iemocap_angry_977.wav,angry,1.7006349206349207,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_977.wav
iemocap,04_iemocap_angry_330.wav,angry,3.8700226757369616,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_330.wav
ravdees,01-2-speech_ravdees_sad_97.wav,sad,3.937278911564626,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/01-2-speech_ravdees_sad_97.wav
iemocap,04_iemocap_angry_589.wav,angry,1.7699773242630386,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_589.wav
iemocap,04_iemocap_sad_505.wav,sad,3.2113378684807254,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_505.wav
ravdees,01-2-speech_ravdees_calm_169.wav,calm,3.737097505668934,/home/amr/Desktop/KayMo/datasets/kaymodb/calm/01-2-speech_ravdees_calm_169.wav
ravdees,01-1-songs_ravdees_fearful_77.wav,fearful,4.20421768707483,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/01-1-songs_ravdees_fearful_77.wav
tess,03_tess_fearful_255.wav,fearful,1.8467573696145125,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/03_tess_fearful_255.wav
iemocap,04_iemocap_neutral_31.wav,neutral,4.326530612244898,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_31.wav
ravdees,01-2-speech_ravdees_disgust_34.wav,disgust,4.304353741496598,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/01-2-speech_ravdees_disgust_34.wav
iemocap,04_iemocap_neutral_1473.wav,neutral,5.829977324263038,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1473.wav
iemocap,04_iemocap_sad_1061.wav,sad,11.367845804988661,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_1061.wav
tess,03_tess_happy_68.wav,happy,2.07718820861678,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/03_tess_happy_68.wav
ravdees,01-2-speech_ravdees_surprised_158.wav,surprised,3.436780045351474,/home/amr/Desktop/KayMo/datasets/kaymodb/surprised/01-2-speech_ravdees_surprised_158.wav
iemocap,04_iemocap_neutral_775.wav,neutral,2.2199546485260773,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_775.wav
iemocap,04_iemocap_neutral_921.wav,neutral,8.829977324263039,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_921.wav
tess,03_tess_disgust_19.wav,disgust,2.39968253968254,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/03_tess_disgust_19.wav
iemocap,04_iemocap_happy_778.wav,happy,11.267528344671202,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_778.wav
tess,03_tess_disgust_270.wav,disgust,2.473015873015873,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/03_tess_disgust_270.wav
emodb,0_emodb_neutral_37.wav,neutral,3.055510204081633,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/0_emodb_neutral_37.wav
tess,03_tess_surprised_307.wav,surprised,1.7859863945578232,/home/amr/Desktop/KayMo/datasets/kaymodb/surprised/03_tess_surprised_307.wav
ravdees,01-2-speech_ravdees_calm_17.wav,calm,3.336689342403628,/home/amr/Desktop/KayMo/datasets/kaymodb/calm/01-2-speech_ravdees_calm_17.wav
iemocap,04_iemocap_angry_1023.wav,angry,5.591383219954649,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_1023.wav
iemocap,04_iemocap_sad_953.wav,sad,2.687074829931973,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_953.wav
ravdees,01-1-songs_ravdees_angry_41.wav,angry,4.63795918367347,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/01-1-songs_ravdees_angry_41.wav
iemocap,04_iemocap_angry_614.wav,angry,6.509977324263039,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_614.wav
iemocap,04_iemocap_happy_16.wav,happy,1.56,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_16.wav
tess,03_tess_happy_33.wav,happy,1.8961451247165533,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/03_tess_happy_33.wav
ravdees,01-2-speech_ravdees_disgust_20.wav,disgust,3.6370068027210882,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/01-2-speech_ravdees_disgust_20.wav
ravdees,01-2-speech_ravdees_sad_131.wav,sad,3.5369160997732427,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/01-2-speech_ravdees_sad_131.wav
tess,03_tess_angry_42.wav,angry,2.1310657596371883,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/03_tess_angry_42.wav
ravdees,01-2-speech_ravdees_angry_35.wav,angry,4.170839002267574,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/01-2-speech_ravdees_angry_35.wav
tess,03_tess_happy_201.wav,happy,2.023718820861678,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/03_tess_happy_201.wav
tess,03_tess_surprised_69.wav,surprised,2.016326530612245,/home/amr/Desktop/KayMo/datasets/kaymodb/surprised/03_tess_surprised_69.wav
iemocap,04_iemocap_happy_578.wav,happy,2.5,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_578.wav
tess,03_tess_happy_149.wav,happy,2.0372789115646257,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/03_tess_happy_149.wav
iemocap,04_iemocap_angry_600.wav,angry,2.9700226757369617,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_600.wav
tess,03_tess_surprised_140.wav,surprised,2.0152380952380953,/home/amr/Desktop/KayMo/datasets/kaymodb/surprised/03_tess_surprised_140.wav
iemocap,04_iemocap_neutral_1594.wav,neutral,5.959954648526077,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1594.wav
iemocap,04_iemocap_sad_885.wav,sad,3.5775963718820862,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_885.wav
iemocap,04_iemocap_sad_11.wav,sad,4.029977324263038,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_11.wav
ravdees,01-1-songs_ravdees_happy_54.wav,happy,4.838185941043084,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/01-1-songs_ravdees_happy_54.wav
iemocap,04_iemocap_angry_887.wav,angry,3.68172335600907,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_887.wav
emodb,0_emodb_angry_116.wav,angry,1.9440816326530612,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/0_emodb_angry_116.wav
tess,03_tess_disgust_291.wav,disgust,2.305986394557823,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/03_tess_disgust_291.wav
tess,03_tess_happy_183.wav,happy,1.9607256235827664,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/03_tess_happy_183.wav
iemocap,04_iemocap_neutral_1216.wav,neutral,5.442267573696145,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1216.wav
iemocap,04_iemocap_angry_931.wav,angry,4.238004535147392,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_931.wav
tess,03_tess_angry_178.wav,angry,1.5199092970521542,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/03_tess_angry_178.wav
tess,03_tess_surprised_161.wav,surprised,2.159047619047619,/home/amr/Desktop/KayMo/datasets/kaymodb/surprised/03_tess_surprised_161.wav
iemocap,04_iemocap_happy_1609.wav,happy,3.0649433106575965,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_1609.wav
tess,03_tess_angry_260.wav,angry,2.152517006802721,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/03_tess_angry_260.wav
ravdees,01-1-songs_ravdees_happy_5.wav,happy,4.537868480725623,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/01-1-songs_ravdees_happy_5.wav
iemocap,04_iemocap_neutral_266.wav,neutral,1.4900226757369615,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_266.wav
ravdees,01-2-speech_ravdees_surprised_79.wav,surprised,3.6370068027210882,/home/amr/Desktop/KayMo/datasets/kaymodb/surprised/01-2-speech_ravdees_surprised_79.wav
tess,03_tess_fearful_134.wav,fearful,1.8311111111111111,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/03_tess_fearful_134.wav
iemocap,04_iemocap_happy_1216.wav,happy,4.250022675736961,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_1216.wav
tess,03_tess_angry_30.wav,angry,1.5921541950113378,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/03_tess_angry_30.wav
tess,03_tess_sad_296.wav,sad,2.3472108843537414,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/03_tess_sad_296.wav
iemocap,04_iemocap_neutral_1587.wav,neutral,3.0299773242630383,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1587.wav
iemocap,04_iemocap_sad_882.wav,sad,3.159954648526077,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_882.wav
iemocap,04_iemocap_neutral_1306.wav,neutral,2.2824036281179136,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1306.wav
ravdees,01-2-speech_ravdees_surprised_178.wav,surprised,3.737097505668934,/home/amr/Desktop/KayMo/datasets/kaymodb/surprised/01-2-speech_ravdees_surprised_178.wav
iemocap,04_iemocap_happy_1094.wav,happy,2.2187755102040816,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_1094.wav
tess,03_tess_angry_234.wav,angry,1.4478458049886622,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/03_tess_angry_234.wav
tess,03_tess_neutral_386.wav,neutral,1.959954648526077,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/03_tess_neutral_386.wav
tess,03_tess_disgust_236.wav,disgust,2.5179138321995467,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/03_tess_disgust_236.wav
iemocap,04_iemocap_happy_1348.wav,happy,1.3899773242630384,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_1348.wav
ravdees,01-1-songs_ravdees_neutral_40.wav,neutral,4.704716553287982,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/01-1-songs_ravdees_neutral_40.wav
ravdees,01-2-speech_ravdees_disgust_44.wav,disgust,3.970657596371882,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/01-2-speech_ravdees_disgust_44.wav
iemocap,04_iemocap_angry_741.wav,angry,2.3100226757369615,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_741.wav
ravdees,01-2-speech_ravdees_fearful_153.wav,fearful,3.47015873015873,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/01-2-speech_ravdees_fearful_153.wav
iemocap,04_iemocap_happy_393.wav,happy,1.1500226757369614,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_393.wav
iemocap,04_iemocap_happy_1513.wav,happy,2.9559637188208616,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_1513.wav
iemocap,04_iemocap_happy_32.wav,happy,2.039954648526077,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_32.wav
iemocap,04_iemocap_sad_412.wav,sad,16.584943310657597,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_412.wav
iemocap,04_iemocap_angry_192.wav,angry,1.3199546485260771,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_192.wav
iemocap,04_iemocap_angry_286.wav,angry,4.73437641723356,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_286.wav
tess,03_tess_surprised_51.wav,surprised,1.6605442176870748,/home/amr/Desktop/KayMo/datasets/kaymodb/surprised/03_tess_surprised_51.wav
tess,03_tess_disgust_161.wav,disgust,2.7803628117913832,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/03_tess_disgust_161.wav
ravdees,01-1-songs_ravdees_calm_128.wav,calm,4.93827664399093,/home/amr/Desktop/KayMo/datasets/kaymodb/calm/01-1-songs_ravdees_calm_128.wav
iemocap,04_iemocap_neutral_917.wav,neutral,2.2199546485260773,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_917.wav
iemocap,04_iemocap_neutral_1428.wav,neutral,1.7407709750566893,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1428.wav
iemocap,04_iemocap_sad_61.wav,sad,2.2500226757369615,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_61.wav
ravdees,01-2-speech_ravdees_happy_7.wav,happy,4.004036281179138,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/01-2-speech_ravdees_happy_7.wav
ravdees,01-2-speech_ravdees_neutral_6.wav,neutral,3.83718820861678,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/01-2-speech_ravdees_neutral_6.wav
tess,03_tess_angry_121.wav,angry,2.057959183673469,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/03_tess_angry_121.wav
emodb,0_emodb_neutral_13.wav,neutral,2.2355102040816326,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/0_emodb_neutral_13.wav
iemocap,04_iemocap_happy_247.wav,happy,1.9300680272108843,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_247.wav
tess,03_tess_angry_77.wav,angry,2.0537868480725625,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/03_tess_angry_77.wav
tess,03_tess_neutral_32.wav,neutral,2.1684807256235827,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/03_tess_neutral_32.wav
ravdees,01-1-songs_ravdees_calm_173.wav,calm,4.738095238095238,/home/amr/Desktop/KayMo/datasets/kaymodb/calm/01-1-songs_ravdees_calm_173.wav
tess,03_tess_angry_226.wav,angry,1.4403628117913831,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/03_tess_angry_226.wav
iemocap,04_iemocap_happy_1205.wav,happy,8.463401360544218,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_1205.wav
ravdees,01-2-speech_ravdees_sad_37.wav,sad,4.13750566893424,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/01-2-speech_ravdees_sad_37.wav
tess,03_tess_disgust_80.wav,disgust,2.593968253968254,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/03_tess_disgust_80.wav
tess,03_tess_neutral_244.wav,neutral,1.723809523809524,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/03_tess_neutral_244.wav
iemocap,04_iemocap_neutral_873.wav,neutral,3.6299773242630384,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_873.wav
tess,03_tess_sad_250.wav,sad,2.3059410430839002,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/03_tess_sad_250.wav
tess,03_tess_angry_247.wav,angry,2.2016326530612247,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/03_tess_angry_247.wav
iemocap,04_iemocap_happy_568.wav,happy,3.778231292517007,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_568.wav
iemocap,04_iemocap_happy_509.wav,happy,4.555102040816327,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_509.wav
ravdees,01-1-songs_ravdees_angry_73.wav,angry,5.005034013605442,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/01-1-songs_ravdees_angry_73.wav
ravdees,01-1-songs_ravdees_fearful_129.wav,fearful,4.87156462585034,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/01-1-songs_ravdees_fearful_129.wav
iemocap,04_iemocap_angry_909.wav,angry,1.0599546485260771,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_909.wav
iemocap,04_iemocap_happy_94.wav,happy,2.6999546485260772,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_94.wav
ravdees,01-1-songs_ravdees_angry_55.wav,angry,4.771473922902494,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/01-1-songs_ravdees_angry_55.wav
ravdees,01-1-songs_ravdees_angry_89.wav,angry,4.337687074829932,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/01-1-songs_ravdees_angry_89.wav
ravdees,01-2-speech_ravdees_surprised_30.wav,surprised,3.47015873015873,/home/amr/Desktop/KayMo/datasets/kaymodb/surprised/01-2-speech_ravdees_surprised_30.wav
iemocap,04_iemocap_neutral_939.wav,neutral,2.346394557823129,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_939.wav
iemocap,04_iemocap_angry_96.wav,angry,2.3,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_96.wav
ravdees,01-2-speech_ravdees_fearful_126.wav,fearful,3.737097505668934,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/01-2-speech_ravdees_fearful_126.wav
savee,02_savee_neutral_74.wav,neutral,3.4461678004535146,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/02_savee_neutral_74.wav
ravdees,01-1-songs_ravdees_happy_158.wav,happy,4.337687074829932,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/01-1-songs_ravdees_happy_158.wav
tess,03_tess_angry_203.wav,angry,2.33437641723356,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/03_tess_angry_203.wav
ravdees,01-2-speech_ravdees_happy_176.wav,happy,3.703718820861678,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/01-2-speech_ravdees_happy_176.wav
iemocap,04_iemocap_neutral_1493.wav,neutral,3.6675736961451246,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1493.wav
ravdees,01-1-songs_ravdees_fearful_66.wav,fearful,4.304308390022676,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/01-1-songs_ravdees_fearful_66.wav
tess,03_tess_fearful_327.wav,fearful,1.7159183673469387,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/03_tess_fearful_327.wav
iemocap,04_iemocap_happy_1082.wav,happy,3.6945124716553286,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_1082.wav
iemocap,04_iemocap_sad_56.wav,sad,2.68,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_56.wav
iemocap,04_iemocap_sad_822.wav,sad,3.35859410430839,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_822.wav
iemocap,04_iemocap_neutral_1223.wav,neutral,17.6178231292517,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1223.wav
tess,03_tess_angry_235.wav,angry,1.6866213151927438,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/03_tess_angry_235.wav
iemocap,04_iemocap_neutral_562.wav,neutral,3.0700226757369613,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_562.wav
ravdees,01-1-songs_ravdees_angry_107.wav,angry,4.537913832199546,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/01-1-songs_ravdees_angry_107.wav
tess,03_tess_angry_324.wav,angry,2.0360090702947846,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/03_tess_angry_324.wav
iemocap,04_iemocap_angry_890.wav,angry,1.0599546485260771,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_890.wav
iemocap,04_iemocap_sad_457.wav,sad,9.170022675736961,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_457.wav
tess,03_tess_disgust_140.wav,disgust,2.3457596371882086,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/03_tess_disgust_140.wav
iemocap,04_iemocap_happy_829.wav,happy,2.639954648526077,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_829.wav
iemocap,04_iemocap_neutral_160.wav,neutral,1.779954648526077,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_160.wav
iemocap,04_iemocap_neutral_855.wav,neutral,1.3724716553287981,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_855.wav
ravdees,01-1-songs_ravdees_neutral_85.wav,neutral,4.3710657596371885,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/01-1-songs_ravdees_neutral_85.wav
iemocap,04_iemocap_angry_1013.wav,angry,1.7433560090702949,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_1013.wav
iemocap,04_iemocap_sad_133.wav,sad,3.8700226757369616,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_133.wav
tess,03_tess_sad_215.wav,sad,2.2569614512471654,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/03_tess_sad_215.wav
iemocap,04_iemocap_sad_958.wav,sad,3.645034013605442,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_958.wav
iemocap,04_iemocap_neutral_1458.wav,neutral,2.6999546485260772,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1458.wav
iemocap,04_iemocap_happy_1586.wav,happy,2.495510204081633,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_1586.wav
iemocap,04_iemocap_neutral_263.wav,neutral,3.4,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_263.wav
iemocap,04_iemocap_angry_119.wav,angry,5.716825396825397,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_119.wav
iemocap,04_iemocap_angry_997.wav,angry,2.0596371882086166,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_997.wav
savee,02_savee_surprised_30.wav,surprised,2.8826303854875284,/home/amr/Desktop/KayMo/datasets/kaymodb/surprised/02_savee_surprised_30.wav
tess,03_tess_surprised_117.wav,surprised,1.9314739229024944,/home/amr/Desktop/KayMo/datasets/kaymodb/surprised/03_tess_surprised_117.wav
iemocap,04_iemocap_happy_93.wav,happy,3.3221315192743766,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_93.wav
iemocap,04_iemocap_sad_280.wav,sad,9.699954648526077,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_280.wav
tess,03_tess_disgust_396.wav,disgust,2.421768707482993,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/03_tess_disgust_396.wav
tess,03_tess_neutral_238.wav,neutral,2.2309297052154196,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/03_tess_neutral_238.wav
tess,03_tess_sad_204.wav,sad,2.4348752834467122,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/03_tess_sad_204.wav
iemocap,04_iemocap_sad_139.wav,sad,4.449977324263038,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_139.wav
iemocap,04_iemocap_angry_865.wav,angry,2.8924716553287984,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_865.wav
ravdees,01-1-songs_ravdees_fearful_154.wav,fearful,3.803809523809524,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/01-1-songs_ravdees_fearful_154.wav
ravdees,01-1-songs_ravdees_angry_152.wav,angry,5.105124716553288,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/01-1-songs_ravdees_angry_152.wav
emodb,0_emodb_bored_5.wav,bored,2.0050793650793652,/home/amr/Desktop/KayMo/datasets/kaymodb/bored/0_emodb_bored_5.wav
iemocap,04_iemocap_happy_1140.wav,happy,1.5946031746031746,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_1140.wav
tess,03_tess_surprised_400.wav,surprised,1.946077097505669,/home/amr/Desktop/KayMo/datasets/kaymodb/surprised/03_tess_surprised_400.wav
tess,03_tess_disgust_254.wav,disgust,2.221360544217687,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/03_tess_disgust_254.wav
ravdees,01-2-speech_ravdees_happy_179.wav,happy,3.5035374149659866,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/01-2-speech_ravdees_happy_179.wav
iemocap,04_iemocap_neutral_497.wav,neutral,2.3569614512471655,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_497.wav
tess,03_tess_neutral_20.wav,neutral,2.0760090702947847,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/03_tess_neutral_20.wav
ravdees,01-2-speech_ravdees_calm_128.wav,calm,4.638004535147393,/home/amr/Desktop/KayMo/datasets/kaymodb/calm/01-2-speech_ravdees_calm_128.wav
savee,02_savee_neutral_95.wav,neutral,2.744988662131519,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/02_savee_neutral_95.wav
tess,03_tess_angry_342.wav,angry,2.2755102040816326,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/03_tess_angry_342.wav
emodb,0_emodb_neutral_12.wav,neutral,1.6138775510204082,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/0_emodb_neutral_12.wav
ravdees,01-2-speech_ravdees_fearful_125.wav,fearful,3.603628117913832,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/01-2-speech_ravdees_fearful_125.wav
tess,03_tess_angry_158.wav,angry,1.6309750566893424,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/03_tess_angry_158.wav
iemocap,04_iemocap_neutral_1332.wav,neutral,1.2408163265306122,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1332.wav
iemocap,04_iemocap_happy_959.wav,happy,2.939002267573696,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_959.wav
tess,03_tess_happy_264.wav,happy,2.017823129251701,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/03_tess_happy_264.wav
