dataset,filename,emotion,length,path,features
ravdees,01-1-songs_ravdees_calm_53.wav,calm,5.23859410430839,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/calm/01-1-songs_ravdees_calm_53.wav,0.3949281573295593 0.007517128251492977 1436.702775318808 1726.1362802714482 3293.064024390244 0.12708114996189024 -598.983642578125 61.71685791015625 0.26565951108932495 22.273075103759766 0.8082165718078613 1.1635137796401978 -4.209415435791016 -11.729660987854004 -0.8522677421569824 -2.2904090881347656 -4.570300102233887 10.374656677246094 -8.8059720993042 1.0519038438796997 -4.146409034729004 -7.097655296325684 -0.8006007671356201 -1.6654506921768188 -3.18635630607605 2.058753490447998
savee,02_savee_neutral_64.wav,neutral,3.826122448979592,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/neutral/02_savee_neutral_64.wav,0.42952948808670044 0.007520507555454969 750.8998902483297 1081.3288371999845 1353.5807291666667 0.018355305989583334 -602.806396484375 118.06607055664062 33.05531311035156 50.176692962646484 3.387341260910034 -14.48709487915039 -3.7181458473205566 -6.56280517578125 -12.659151077270508 -0.345135360956192 -7.184474468231201 3.900761365890503 0.7899448871612549 -0.8246309757232666 3.792783498764038 0.8019163012504578 0.18924814462661743 8.954684257507324 0.15361054241657257 -2.6707584857940674
ravdees,01-1-songs_ravdees_happy_1.wav,happy,4.671337868480726,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/happy/01-1-songs_ravdees_happy_1.wav,0.34833332896232605 0.016858456656336784 2491.6845091044265 1712.4135237764012 4322.238869863014 0.2758621842893836 -506.4892883300781 24.343936920166016 -14.793283462524414 11.4635591506958 -18.79994773864746 -17.32787322998047 -14.056793212890625 -13.645791053771973 0.45051130652427673 -13.075748443603516 -10.09028148651123 2.8921942710876465 -11.456125259399414 1.4548906087875366 -5.773708343505859 4.903470993041992 8.578728675842285 14.847119331359863 17.07719612121582 9.127961158752441
ravdees,01-1-songs_ravdees_neutral_71.wav,neutral,4.337687074829932,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/neutral/01-1-songs_ravdees_neutral_71.wav,0.4188864231109619 0.0057480051182210445 2011.8865252533365 1880.507174731762 4102.481617647059 0.25332821116727944 -607.8438720703125 47.32776641845703 -10.689120292663574 11.209000587463379 -3.285813808441162 -8.437678337097168 -12.861824989318848 -6.474522590637207 -10.871779441833496 7.932366847991943 -10.076995849609375 6.814395427703857 -5.103274822235107 -0.7834728360176086 -1.5248370170593262 -9.08454418182373 -0.16192136704921722 -0.7912671566009521 -8.33954906463623 3.7133281230926514
savee,02_savee_happy_55.wav,happy,3.396235827664399,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/happy/02_savee_happy_55.wav,0.42233070731163025 0.1570669561624527 795.4398973836535 1035.46032129563 1519.4947429906542 0.035430052570093455 -280.8020324707031 106.90465545654297 -12.45598316192627 14.347894668579102 13.549988746643066 -27.877782821655273 -19.268104553222656 5.426656723022461 -22.52855682373047 2.8888347148895264 -1.7383581399917603 -11.157160758972168 0.5128039121627808 6.295373439788818 -13.34225082397461 6.410948753356934 -2.14949893951416 -4.980925559997559 3.475820302963257 -3.843093156814575
ravdees,01-1-songs_ravdees_angry_92.wav,angry,4.771473922902494,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/angry/01-1-songs_ravdees_angry_92.wav,0.420769065618515 0.015060953795909882 2509.9031768567697 1943.582208475691 4785.46875 0.313798828125 -507.09454345703125 16.402626037597656 -16.056928634643555 3.3991329669952393 -15.908373832702637 -4.005825996398926 -12.671415328979492 -15.430452346801758 -0.3258727490901947 -6.988694667816162 -4.520556926727295 -6.963812828063965 -4.664573669433594 -1.8367027044296265 -7.602723598480225 11.994207382202148 8.37307071685791 18.9088191986084 15.681638717651367 10.971227645874023
ravdees,01-2-speech_ravdees_disgust_105.wav,disgust,3.737097505668934,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/disgust/01-2-speech_ravdees_disgust_105.wav,0.44776833057403564 0.005336528643965721 2020.8438245276943 1759.034184696339 3922.0753205128203 0.1976996527777778 -563.5757446289062 65.79096221923828 -10.533493041992188 19.53676986694336 3.1884727478027344 -5.262967586517334 -10.244694709777832 -7.307137489318848 -1.8314768075942993 -3.083822250366211 -5.715721130371094 3.8508362770080566 -4.005414009094238 3.7896170616149902 -3.2060253620147705 -0.5176593661308289 -4.1523027420043945 -1.7058615684509277 -3.9892771244049072 2.0146186351776123
ravdees,01-1-songs_ravdees_fearful_24.wav,fearful,4.20421768707483,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/fearful/01-1-songs_ravdees_fearful_24.wav,0.36155396699905396 0.03521059453487396 2315.5872501432445 1779.7174290469943 4361.387310606061 0.25569291548295453 -389.2182312011719 24.241403579711914 -32.02522659301758 -2.7667157649993896 -26.278409957885742 -11.208446502685547 -16.679851531982422 -14.95195198059082 -2.781043529510498 -12.165779113769531 -6.03197717666626 -6.2764153480529785 0.39708757400512695 -4.919277667999268 -6.562688827514648 4.905505657196045 5.220572471618652 12.416727066040039 11.79041576385498 12.555329322814941
ravdees,01-2-speech_ravdees_disgust_50.wav,disgust,4.20421768707483,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/disgust/01-2-speech_ravdees_disgust_50.wav,0.37549588084220886 0.020261278375983238 2122.6485850855875 1692.261287114735 3979.3442234848485 0.17042865175189395 -473.42840576171875 45.808101654052734 -24.666059494018555 5.760415554046631 -10.645995140075684 -7.497659683227539 -25.809694290161133 -8.655543327331543 0.5352800488471985 -14.386910438537598 -1.1246143579483032 -7.444684028625488 -4.865336894989014 2.572120428085327 -9.263801574707031 -4.378127574920654 -7.054558277130127 -3.5144083499908447 -4.065528869628906 7.314069747924805
savee,02_savee_disgust_32.wav,disgust,3.8672562358276643,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/disgust/02_savee_disgust_32.wav,0.4084766209125519 0.006942028645426035 1025.8934768331183 1257.3442641093516 1818.310950413223 0.042730662448347105 -581.7732543945312 127.14318084716797 13.495406150817871 29.61989402770996 4.0970282554626465 -4.046189785003662 -8.096795082092285 -5.584705352783203 -14.75889778137207 0.9125568866729736 -6.838548183441162 1.3995298147201538 -4.55032205581665 -0.16462160646915436 4.6976494789123535 -7.91777229309082 -3.1808526515960693 5.76168155670166 -4.180845260620117 -4.088033676147461
ravdees,01-1-songs_ravdees_sad_104.wav,sad,4.270975056689342,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/sad/01-1-songs_ravdees_sad_104.wav,0.34893640875816345 0.009270455688238144 1829.7956246242966 1736.8072256005028 3662.430037313433 0.17297909864738806 -546.3557739257812 47.53990173339844 -7.216193199157715 21.56075096130371 -4.593202114105225 -5.756277084350586 -4.319910526275635 -13.27565860748291 0.8033280372619629 -1.4176722764968872 -6.3696441650390625 -1.3974051475524902 -7.38769006729126 5.273915767669678 -4.461605072021484 1.2253235578536987 -2.434168577194214 -0.532882571220398 -7.6748247146606445 -2.11596417427063
ravdees,01-1-songs_ravdees_happy_102.wav,happy,4.13750566893424,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/happy/01-1-songs_ravdees_happy_102.wav,0.41353368759155273 0.01811988651752472 1784.4223080475003 1623.0695594638066 3517.668269230769 0.13839017427884615 -475.2056579589844 46.711734771728516 -25.30794334411621 24.201953887939453 -7.919078826904297 -12.583663940429688 -4.4443359375 -14.802093505859375 -4.321022987365723 -0.14725470542907715 -6.112024784088135 1.3685802221298218 -7.596829414367676 3.0934219360351562 -2.8206775188446045 -3.2933578491210938 -1.802854299545288 0.46260592341423035 -6.785157203674316 0.45209813117980957
ravdees,01-2-speech_ravdees_happy_75.wav,happy,3.5035374149659866,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/happy/01-2-speech_ravdees_happy_75.wav,0.40290990471839905 0.010188629850745201 2174.0663375887784 1659.5596335886992 3949.21875 0.22958984375 -517.1222534179688 41.272029876708984 -8.124089241027832 5.131073474884033 -0.1343272626399994 -12.332300186157227 -20.11774444580078 -5.952556610107422 -17.033706665039062 -1.5242048501968384 -13.062888145446777 -3.886765718460083 -7.396991729736328 -5.194515705108643 -5.302064418792725 -6.080057144165039 -3.4449222087860107 -3.5894453525543213 -6.418968200683594 -2.6634862422943115
ravdees,01-2-speech_ravdees_sad_126.wav,sad,3.5369160997732427,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/sad/01-2-speech_ravdees_sad_126.wav,0.3663545846939087 0.0027033784426748753 2033.1978438234682 1533.8751737752607 3695.6644144144143 0.27858864724099097 -685.7423706054688 36.646488189697266 -7.794342517852783 -0.35181424021720886 -11.285945892333984 -6.069796562194824 -18.435476303100586 -10.031394004821777 -10.009171485900879 -8.217400550842285 -4.245485782623291 -7.506153583526611 -3.5831120014190674 -2.3921453952789307 -9.872817039489746 -0.48845410346984863 -5.619505405426025 -4.1480817794799805 -5.417792797088623 -2.8398396968841553
ravdees,01-2-speech_ravdees_calm_142.wav,calm,3.5035374149659866,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/calm/01-2-speech_ravdees_calm_142.wav,0.3971300423145294 0.0019173998152837157 2234.2802644685908 1707.9948392512017 4245.099431818182 0.3381125710227273 -717.5034790039062 29.195940017700195 3.6119983196258545 5.6430583000183105 -11.161383628845215 -4.061374187469482 -14.570899963378906 -5.5456438064575195 -8.615736961364746 -5.324951171875 -10.738960266113281 -4.43716287612915 -6.9733052253723145 -3.6396520137786865 -3.775846242904663 -3.7637805938720703 -7.325679779052734 -0.986297607421875 -5.322673797607422 -2.085927963256836
ravdees,01-2-speech_ravdees_sad_46.wav,sad,4.004036281179138,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/sad/01-2-speech_ravdees_sad_46.wav,0.5275856256484985 0.010791470296680927 1776.5350489566633 1706.0992828637975 3256.5724206349205 0.1620667472718254 -511.9459228515625 42.592777252197266 2.677375316619873 16.162113189697266 4.9051313400268555 -3.3549931049346924 -11.974369049072266 -1.4701875448226929 -9.47486686706543 -0.9050391316413879 -7.403125286102295 -1.087815761566162 -2.9656033515930176 1.020975112915039 -2.3403677940368652 2.2807748317718506 -0.4526921212673187 4.1337199211120605 1.6813546419143677 3.667989492416382
ravdees,01-2-speech_ravdees_fearful_85.wav,fearful,3.803809523809524,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/fearful/01-2-speech_ravdees_fearful_85.wav,0.4160190522670746 0.013986942358314991 2623.8655215271183 1717.8118819233528 4579.83193277311 0.2903139771533613 -506.7875671386719 11.762266159057617 -32.033573150634766 1.0205659866333008 -23.431184768676758 -5.486217975616455 -19.277240753173828 -8.565608024597168 -5.4975810050964355 -7.840517520904541 -9.348402976989746 -2.3461546897888184 1.3776534795761108 3.7254602909088135 8.730781555175781 15.511146545410156 5.527793884277344 4.28457498550415 -4.340761184692383 -4.651768207550049
ravdees,01-1-songs_ravdees_angry_136.wav,angry,4.170839002267574,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/angry/01-1-songs_ravdees_angry_136.wav,0.36529937386512756 0.02874845452606678 2201.1218634708707 1541.7715718961795 4039.5992366412215 0.24796860090648856 -422.7923278808594 22.24624252319336 -29.74930763244629 5.5449137687683105 -31.572362899780273 -3.1193323135375977 -18.05927848815918 -5.775348663330078 -6.461505889892578 -4.489250659942627 -4.189230442047119 -6.064929485321045 -3.6535775661468506 -4.011942386627197 -3.235194444656372 4.469659328460693 2.891800880432129 6.58889102935791 7.229305267333984 5.007164478302002
ravdees,01-1-songs_ravdees_angry_29.wav,angry,4.771473922902494,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/angry/01-1-songs_ravdees_angry_29.wav,0.3715284764766693 0.06092112138867378 2389.0992295578385 1771.0965361076117 4300.208333333333 0.2599869791666667 -360.9404602050781 31.41281509399414 -19.87154769897461 13.148439407348633 -12.727851867675781 -20.879858016967773 -2.4041829109191895 -21.766273498535156 -15.885905265808105 7.315467357635498 -16.379541397094727 0.6152883768081665 -7.936590194702148 1.0488102436065674 -8.826619148254395 -4.4613494873046875 -4.448408126831055 -5.494567394256592 -8.837226867675781 -6.815769672393799
emodb,0_emodb_happy_20.wav,happy,3.865532879818594,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/happy/0_emodb_happy_20.wav,0.3233109414577484 0.056927185505628586 2410.2509352606535 1765.3287236050917 4413.287706611571 0.1694295583677686 -260.5914306640625 16.374814987182617 -48.21268081665039 6.653799057006836 -26.85276222229004 -3.040637254714966 -17.598461151123047 -13.831607818603516 -14.793617248535156 -4.552139759063721 -9.355777740478516 -11.841347694396973 -1.9906426668167114 -0.7127983570098877 -6.9692277908325195 14.541779518127441 5.774950981140137 9.92650032043457 3.9347083568573 1.5181782245635986
ravdees,01-2-speech_ravdees_neutral_84.wav,neutral,3.803854875283447,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/neutral/01-2-speech_ravdees_neutral_84.wav,0.486378937959671 0.002932571340352297 2097.7013297182425 1799.7153234949237 4009.9789915966385 0.22588136817226892 -633.6253051757812 70.88553619384766 4.391334533691406 23.465251922607422 0.47583693265914917 -2.9279773235321045 -13.346898078918457 2.6949973106384277 -2.935062885284424 -2.589665412902832 1.1673943996429443 4.486952781677246 -7.453381061553955 6.522505760192871 -5.137300491333008 2.587847948074341 0.33554112911224365 -0.9707233309745789 -4.35631799697876 -1.2163233757019043
savee,02_savee_fearful_16.wav,fearful,3.930839002267574,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/fearful/02_savee_fearful_16.wav,0.41120097041130066 0.16077151894569397 1173.0054511373805 1358.065285821777 2330.2210365853657 0.035989900914634144 -248.76544189453125 81.86332702636719 -1.5969789028167725 6.016426086425781 -18.864099502563477 3.1407198905944824 -19.485748291015625 -13.116311073303223 -5.619876384735107 -5.168302059173584 -6.98250675201416 1.2887976169586182 -1.3570743799209595 4.724905014038086 -8.057177543640137 -5.17350435256958 -2.4579358100891113 0.5198705792427063 -0.19704559445381165 6.3592424392700195
ravdees,01-1-songs_ravdees_angry_100.wav,angry,4.170839002267574,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/angry/01-1-songs_ravdees_angry_100.wav,0.3712864816188812 0.03042875975370407 2191.3742080113784 1732.6992401468024 4084.327290076336 0.23150494990458015 -433.9159240722656 37.84716796875 -24.85923194885254 22.62094497680664 -8.57942008972168 -12.138772964477539 -0.7774478793144226 -14.852355003356934 -2.659680128097534 -2.8611934185028076 -5.849763870239258 -1.7028818130493164 -2.894385576248169 -0.2573775053024292 -5.043207168579102 -0.32118090987205505 -5.5394086837768555 0.1635017693042755 -8.546871185302734 1.720333218574524
emodb,0_emodb_happy_26.wav,happy,2.0439002267573696,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/happy/0_emodb_happy_26.wav,0.3110860586166382 0.08886982500553131 2387.979031144384 1737.6823803782609 4468.6279296875 0.1826019287109375 -237.79275512695312 3.5358340740203857 -53.731666564941406 9.241752624511719 -30.29534149169922 -6.628936290740967 -17.335256576538086 -4.351289749145508 -17.695472717285156 -11.36938762664795 -10.205880165100098 -12.256011962890625 -4.62462043762207 -0.07164347171783447 -8.645581245422363 19.789508819580078 11.134613037109375 18.48575210571289 11.518228530883789 0.46588605642318726
savee,02_savee_surprised_55.wav,surprised,2.42140589569161,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/surprised/02_savee_surprised_55.wav,0.4405604600906372 0.15736787021160126 642.3010131564617 978.4286053652562 1049.9588815789473 0.03107653166118421 -304.627685546875 98.3253173828125 19.1337947845459 25.828691482543945 1.4416407346725464 -14.093696594238281 -12.153759002685547 4.3980021476745605 -17.154159545898438 -4.109344959259033 -5.628172397613525 -6.858466625213623 3.627929210662842 3.352400064468384 -7.429073333740234 3.8533425331115723 -2.1252055168151855 -2.119150161743164 -5.189449310302734 -1.8872795104980469
ravdees,01-2-speech_ravdees_fearful_39.wav,fearful,3.83718820861678,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/fearful/01-2-speech_ravdees_fearful_39.wav,0.47638317942619324 0.016749946400523186 2240.6325108650403 1858.4567232717066 4409.635416666667 0.2900309244791667 -481.4836120605469 44.933170318603516 -16.307159423828125 16.649858474731445 -5.309113025665283 -9.059773445129395 -7.303976535797119 -13.342019081115723 -8.542963027954102 2.2213940620422363 -13.3605318069458 1.6634279489517212 -3.719040870666504 2.8016233444213867 -7.257605075836182 -4.900930404663086 -3.076310157775879 -4.174090385437012 -5.087029933929443 -4.4574809074401855
savee,02_savee_neutral_55.wav,neutral,4.114240362811791,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/neutral/02_savee_neutral_55.wav,0.42459627985954285 0.04573257267475128 1094.466330419069 1267.926869955045 2077.8827519379847 0.03917226865310078 -367.3583984375 105.95476531982422 29.967334747314453 40.45281982421875 -15.637064933776855 -5.829228401184082 -4.488345146179199 -13.283636093139648 -6.216090202331543 0.3693006634712219 -3.67021107673645 -2.260209798812866 -3.6105711460113525 5.121713161468506 -4.817195892333984 -1.3690797090530396 -0.6169887781143188 -6.100502967834473 -4.493978500366211 3.025865077972412
ravdees,01-2-speech_ravdees_happy_100.wav,happy,4.20421768707483,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/happy/01-2-speech_ravdees_happy_100.wav,0.5418418049812317 0.022544872015714645 2120.7946165364338 1851.8737966236024 4204.249526515152 0.1760845762310606 -461.9314880371094 30.425018310546875 -24.468849182128906 8.125905990600586 -12.073277473449707 -6.104752063751221 -4.460340976715088 -7.489891052246094 0.919393002986908 -1.2876499891281128 -0.10916414856910706 -3.215294599533081 1.1891181468963623 4.8771820068359375 -0.02166285738348961 10.056437492370605 6.877213954925537 10.279287338256836 9.217635154724121 5.947999954223633
ravdees,01-1-songs_ravdees_neutral_86.wav,neutral,4.237596371882086,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/neutral/01-1-songs_ravdees_neutral_86.wav,0.4411734342575073 0.008521327748894691 2264.874622586315 1753.2458088075255 4222.450657894737 0.23155545112781956 -575.7222900390625 39.21601104736328 -14.046807289123535 11.086097717285156 -6.045715808868408 -8.62633991241455 -13.153182983398438 -15.997081756591797 -15.834043502807617 2.3178839683532715 -12.006182670593262 -0.4564168453216553 -11.62893295288086 3.5075392723083496 -6.515756130218506 -10.701489448547363 -4.13868522644043 -3.9346272945404053 -9.407181739807129 -1.6904436349868774
ravdees,01-2-speech_ravdees_calm_164.wav,calm,3.737097505668934,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/calm/01-2-speech_ravdees_calm_164.wav,0.5295326113700867 0.0016290475614368916 2164.4653738123193 1776.426045058503 4112.179487179487 0.23337339743589744 -690.7247314453125 77.85008239746094 -4.053407669067383 18.713237762451172 2.1515719890594482 -2.8302245140075684 -11.988129615783691 1.6229251623153687 -2.5293188095092773 -3.2725303173065186 0.09799473732709885 3.5971131324768066 -7.394290924072266 4.112361431121826 -6.8159990310668945 -1.0044152736663818 -0.6285232901573181 -2.579815626144409 -4.653635025024414 -1.9103808403015137
ravdees,01-2-speech_ravdees_sad_39.wav,sad,4.13750566893424,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/sad/01-2-speech_ravdees_sad_39.wav,0.49607646465301514 0.009720923379063606 2102.599113945551 1783.8782977297014 4169.8317307692305 0.30274188701923077 -543.142333984375 58.90544509887695 -12.539738655090332 23.181283950805664 3.1983089447021484 -11.800247192382812 -4.983997344970703 -17.36782455444336 -8.475069046020508 2.528061628341675 -13.755836486816406 0.61725252866745 -4.827173709869385 -0.19866691529750824 -3.6258676052093506 -1.4312684535980225 -1.1206053495407104 -2.0182857513427734 -2.455148696899414 -1.8196018934249878
savee,02_savee_angry_9.wav,angry,3.2797732426303856,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/angry/02_savee_angry_9.wav,0.45528098940849304 0.17751747369766235 1249.6627538388914 1405.380406945019 2360.740291262136 0.07207126061893204 -234.94818115234375 72.5080795288086 10.580435752868652 23.37030601501465 -1.6910864114761353 -11.513192176818848 -21.992292404174805 -3.9678146839141846 -8.998208999633789 -0.47199589014053345 -8.161027908325195 -3.628519296646118 -2.8723552227020264 7.101624011993408 -5.015818119049072 2.9380202293395996 -2.749260663986206 -3.4420883655548096 -3.1176676750183105 -1.5519771575927734
savee,02_savee_fearful_54.wav,fearful,3.2914285714285714,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/fearful/02_savee_fearful_54.wav,0.37553495168685913 0.18095174431800842 829.9395936644481 1172.445130809502 1541.186286407767 0.03044409890776699 -286.8076477050781 90.32083129882812 18.57058334350586 19.87370491027832 -0.4842642545700073 -16.710494995117188 -24.904766082763672 2.087395429611206 -26.229734420776367 -4.430642604827881 -3.7175843715667725 -7.99117374420166 3.4265334606170654 8.170453071594238 -20.20724868774414 5.379256248474121 -3.7135252952575684 -4.901782035827637 -1.2680102586746216 -3.7169835567474365
ravdees,01-1-songs_ravdees_sad_35.wav,sad,5.405442176870748,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/sad/01-1-songs_ravdees_sad_35.wav,0.3926549255847931 0.006376609206199646 1737.9205940828751 1753.9386939446135 3646.311020710059 0.17543165218195267 -604.5762939453125 58.61226272583008 -2.7613155841827393 15.32369327545166 2.9150314331054688 -6.780437469482422 -12.567281723022461 -9.0167875289917 -17.123126983642578 1.8384672403335571 -8.068305015563965 0.9091688394546509 -3.386396646499634 0.7816221714019775 1.7506850957870483 -0.3401395380496979 -3.6459925174713135 0.9946433305740356 -4.939778804779053 -6.6261186599731445
ravdees,01-2-speech_ravdees_calm_40.wav,calm,4.004036281179138,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/calm/01-2-speech_ravdees_calm_40.wav,0.5023894309997559 0.003764970460906625 2016.4949939899145 1805.2865940713943 4017.2371031746034 0.25625852554563494 -602.9512329101562 67.00760650634766 1.6301783323287964 26.25751304626465 0.9143577218055725 2.800992727279663 -7.179390907287598 -5.01161527633667 -0.6251903772354126 5.244261264801025 -4.23513126373291 4.618216037750244 1.8948718309402466 -0.6999596357345581 -2.356269598007202 0.5537558794021606 1.0099616050720215 1.1019996404647827 -5.618127346038818 0.9127941727638245
emodb,0_emodb_bored_30.wav,bored,3.2177777777777776,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/bored/0_emodb_bored_30.wav,0.3941415846347809 0.08674367517232895 1593.5343012926344 1649.4113243618426 3349.8607673267325 0.09128925587871287 -223.0591583251953 90.57044982910156 0.8134955763816833 44.928897857666016 8.133722305297852 13.155757904052734 2.5205297470092773 -3.5520026683807373 -10.194953918457031 2.2329323291778564 1.2761930227279663 -3.2119524478912354 0.2118784785270691 9.764448165893555 -7.801794528961182 2.104419708251953 -3.0296123027801514 4.982884883880615 -10.129115104675293 2.5726873874664307
ravdees,01-2-speech_ravdees_fearful_160.wav,fearful,3.1364625850340135,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/fearful/01-2-speech_ravdees_fearful_160.wav,0.5765416026115417 0.0007042114739306271 2510.175151931041 2041.2918778679991 4900.804924242424 0.29737314551767674 -784.2933959960938 53.22129440307617 15.350831031799316 25.00847625732422 4.376185417175293 7.349948406219482 -8.539677619934082 -1.1494779586791992 -0.5723125338554382 1.9836989641189575 0.19331641495227814 1.0093058347702026 -4.066381454467773 3.5827300548553467 -1.6710419654846191 4.6191792488098145 -5.097360134124756 3.219003915786743 -3.2280991077423096 -1.4028525352478027
ravdees,01-2-speech_ravdees_fearful_180.wav,fearful,3.970657596371882,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/fearful/01-2-speech_ravdees_fearful_180.wav,0.4147372543811798 0.037262771278619766 2304.3657343997907 1861.931834977454 4385.0625 0.2031875 -358.94781494140625 34.58503341674805 -18.678647994995117 -0.05063583701848984 -7.698275566101074 -1.8264954090118408 -22.242822647094727 -18.655805587768555 -15.318050384521484 -0.9772865772247314 -11.55627155303955 -4.924081802368164 -11.93166732788086 1.7140381336212158 -1.2309976816177368 -9.246877670288086 -2.9482343196868896 -2.1544554233551025 -5.0150957107543945 0.7415409684181213
ravdees,01-1-songs_ravdees_sad_178.wav,sad,5.205215419501134,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/sad/01-1-songs_ravdees_sad_178.wav,0.3501225709915161 0.007009035442024469 1920.1084379232875 1858.3007572158335 4149.7795245398775 0.16976610429447853 -632.756591796875 29.142377853393555 -13.683917045593262 5.7170586585998535 -23.51009750366211 6.648745059967041 -10.64109992980957 -7.679468154907227 -1.5051885843276978 -4.019865989685059 -4.624566078186035 -1.6570144891738892 0.7025386095046997 3.356765031814575 6.800993919372559 11.277508735656738 19.944215774536133 31.73963737487793 20.932571411132812 14.579710006713867
emodb,0_emodb_neutral_25.wav,neutral,2.354013605442177,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/neutral/0_emodb_neutral_25.wav,0.3287310004234314 0.2087983638048172 1892.0722573231103 1684.9791646784215 3490.8150337837837 0.12587758657094594 -153.06939697265625 60.41376495361328 23.041288375854492 38.83686065673828 5.216989994049072 0.337748646736145 -15.889567375183105 -3.4520506858825684 -15.310051918029785 -3.754830837249756 -5.930619716644287 -2.9999496936798096 5.394444465637207 -1.6271159648895264 -13.47175121307373 4.219156265258789 -10.97547435760498 -4.100804328918457 -2.7374372482299805 1.7688759565353394
ravdees,01-2-speech_ravdees_fearful_46.wav,fearful,3.570249433106576,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/fearful/01-2-speech_ravdees_fearful_46.wav,0.4783724248409271 0.021836433559656143 2333.3991306277444 1919.979710131456 4462.332589285715 0.18536376953125 -456.24749755859375 12.121012687683105 -18.898616790771484 -5.6592698097229 -12.894737243652344 -4.307137489318848 -19.462955474853516 -3.3838865756988525 -5.537424564361572 -1.3686250448226929 -5.9897780418396 9.242886543273926 1.768147587776184 5.938900470733643 4.56920051574707 -0.9570481181144714 4.2473225593566895 13.703756332397461 4.949927806854248 7.753427982330322
ravdees,01-1-songs_ravdees_angry_106.wav,angry,4.771428571428571,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/angry/01-1-songs_ravdees_angry_106.wav,0.4386092722415924 0.02676338143646717 2086.991611204876 1739.5132948566268 4030.0 0.238115234375 -432.5262145996094 43.760684967041016 -22.650806427001953 13.581204414367676 -7.980058670043945 -7.009253025054932 -7.79472017288208 -9.56552505493164 -12.42265796661377 1.3434224128723145 -10.160841941833496 1.0478343963623047 -7.702491760253906 -1.322662115097046 -4.083602428436279 -7.118600368499756 -3.3713927268981934 -6.149791240692139 -6.761209487915039 -2.844850778579712
savee,02_savee_surprised_48.wav,surprised,3.2494784580498868,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/surprised/02_savee_surprised_48.wav,0.4298041760921478 0.12187621742486954 899.328070521237 1175.067139387258 1593.2138480392157 0.03184838388480392 -320.68170166015625 83.2547836303711 28.480918884277344 37.83623123168945 -2.721810817718506 -11.33630084991455 -18.181907653808594 11.391602516174316 -13.68431282043457 -7.434432029724121 -1.1504929065704346 -4.393064022064209 0.9410516619682312 8.00505542755127 -8.9450044631958 3.2594916820526123 -5.31298828125 -4.748060703277588 -5.351208686828613 3.3484838008880615
